lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
"Dutch (Nederlands, Vlaams)",nl,donkergroen,donkergroen,0,,25,"rgb(45,102,64)",0.46149196501807976,-0.0768640840171297,0.039993179275166414
"Dutch (Nederlands, Vlaams)",nl,donker oranje,donkeroranje,6,"rgb(255, 109, 0)",3,,,,
"Dutch (Nederlands, Vlaams)",nl,donker paars,donkerpaars,3,,23,"rgb(99,54,127)",0.42309924698539386,0.07973593847247994,-0.09393150721641866
"Dutch (Nederlands, Vlaams)",nl,donkerroze,donkerroze,8,"rgb(255, 0, 156)",6,,,,
"Dutch (Nederlands, Vlaams)",nl,felgroen,felgroen,6,"rgb(0, 255, 85)",9,,,,
"Dutch (Nederlands, Vlaams)",nl,geel,geel,34,"rgb(255, 242, 0)",22,"rgb(243,231,40)",0.9086303045600594,-0.050343371237470944,0.1790730395797165
"Dutch (Nederlands, Vlaams)",nl,grasgroen,grasgroen,5,"rgb(105, 255, 0)",8,,,,
"Dutch (Nederlands, Vlaams)",nl,grijs,grijs,0,,25,"rgb(135,145,156)",0.652706059538479,-0.007448753682258176,-0.019272645313440348
"Dutch (Nederlands, Vlaams)",nl,groen,groen,75,"rgb(0, 255, 72)",131,"rgb(91,205,96)",0.7576192963848756,-0.1475118031882195,0.10543507801424333
"Dutch (Nederlands, Vlaams)",nl,groengeel,groengeel,7,"rgb(168, 255, 0)",4,,,,
"Dutch (Nederlands, Vlaams)",nl,hemelsblauw,hemelsblauw,5,"rgb(0, 184, 255)",0,,,,
"Dutch (Nederlands, Vlaams)",nl,knalroze,knalroze,6,"rgb(255, 0, 150)",0,,,,
"Dutch (Nederlands, Vlaams)",nl,lichtblauw,lichtblauw,31,"rgb(0, 217, 255)",36,"rgb(93,208,243)",0.8048368972271492,-0.08627450978294415,-0.07450174965359375
"Dutch (Nederlands, Vlaams)",nl,lichtgroen,lichtgroen,16,"rgb(0, 255, 56)",32,"rgb(135,236,121)",0.855460619696215,-0.13993901795560937,0.1120373975778043
"Dutch (Nederlands, Vlaams)",nl,lila,lila,4,,22,"rgb(195,129,221)",0.7048430961951937,0.10470336628370328,-0.10131359549430227
"Dutch (Nederlands, Vlaams)",nl,magenta,magenta,13,"rgb(255, 0, 213)",19,"rgb(219,57,186)",0.6310270885037541,0.21739629952377332,-0.08903744810720148
"Dutch (Nederlands, Vlaams)",nl,middenblauw,middenblauw,5,"rgb(0, 92, 255)",0,,,,
"Dutch (Nederlands, Vlaams)",nl,mintgroen,mintgroen,7,"rgb(0, 255, 175)",5,,,,
"Dutch (Nederlands, Vlaams)",nl,oranje,oranje,59,"rgb(255, 145, 0)",41,"rgb(246,140,40)",0.7409128761375641,0.08781712611249627,0.13949478224196463
"Dutch (Nederlands, Vlaams)",nl,oranjerood,oranjerood,5,"rgb(255, 59, 0)",1,,,,
"Dutch (Nederlands, Vlaams)",nl,paars,paars,59,"rgb(208, 0, 255)",137,"rgb(158,67,199)",0.5621493153472608,0.14061032972621665,-0.1483881597959938
"Dutch (Nederlands, Vlaams)",nl,rood,rood,53,"rgb(255, 0, 38)",39,"rgb(231,43,57)",0.6019156945063402,0.20096021716235396,0.08866506025636516
"Dutch (Nederlands, Vlaams)",nl,roze,roze,38,"rgb(255, 0, 171)",66,"rgb(234,84,175)",0.6737684673475894,0.20089359946252644,-0.04749428979651471
"Dutch (Nederlands, Vlaams)",nl,rozerood,rozerood,5,"rgb(255, 0, 111)",0,,,,
"Dutch (Nederlands, Vlaams)",nl,turkoois,turkoois,7,"rgb(0, 255, 253)",4,,,,
"Dutch (Nederlands, Vlaams)",nl,turquoise,turquoise,17,"rgb(0, 249, 255)",17,"rgb(59,220,210)",0.8125110960531328,-0.12729329930277128,-0.01990563268441197
"Dutch (Nederlands, Vlaams)",nl,zeeblauw,zeeblauw,5,"rgb(0, 174, 255)",1,,,,
"Dutch (Nederlands, Vlaams)",nl,zwart,zwart,0,,34,"rgb(31,25,35)",0.2241231446453742,0.013299035098711671,-0.015550866131667607
English (English),en,acid green,acidgreen,12,"rgb(152, 255, 0)",14,"rgb(160,242,50)",0.8742566771535893,-0.1466322064650145,0.16861493936296773
English (English),en,amber,amber,19,"rgb(255, 165, 0)",32,"rgb(222,143,42)",0.7143046635640933,0.056446630227776295,0.13261943330468692
English (English),en,amethyst,amethyst,2,,28,"rgb(153,79,196)",0.5676289871491805,0.11983262802445686,-0.1380176192731888
English (English),en,apple green,applegreen,21,"rgb(0, 255, 46)",64,"rgb(108,214,81)",0.7852031927822329,-0.15063099273690286,0.12734248244280647
English (English),en,apricot,apricot,3,,33,"rgb(240,180,119)",0.8121378572591582,0.042514987599859104,0.09577263830081367
English (English),en,aqua,aqua,525,"rgb(0, 255, 253)",756,"rgb(61,221,210)",0.8162934346948955,-0.1279905573032074,-0.01765236004355013
English (English),en,aqua blue,aquablue,48,"rgb(0, 241, 255)",70,"rgb(52,211,227)",0.7967603789489458,-0.11411560106909534,-0.053835389479338615
English (English),en,aqua green,aquagreen,16,"rgb(0, 255, 169)",39,"rgb(66,216,157)",0.788072841265686,-0.14453977718817337,0.04536662084095335
English (English),en,aquamarine,aquamarine,141,"rgb(0, 255, 245)",280,"rgb(58,212,194)",0.7870443834878521,-0.12646728150102649,-0.008443677123950272
English (English),en,army,army,0,,14,"rgb(98,112,50)",0.5197454220111845,-0.04389403447433983,0.07645784227763151
English (English),en,army green,armygreen,0,,382,"rgb(103,122,57)",0.5490746891327722,-0.050566164955018034,0.07820359242854612
English (English),en,asparagus,asparagus,0,,15,"rgb(139,176,87)",0.7094235774463488,-0.07549444152176356,0.09776370366968307
English (English),en,aubergine,aubergine,0,,47,"rgb(94,39,89)",0.3704053980359156,0.09327019999952617,-0.051883342687437585
English (English),en,auburn,auburn,2,,25,"rgb(171,83,52)",0.5442180747888609,0.09583484761345767,0.07914604707650806
English (English),en,avocado,avocado,0,,33,"rgb(150,188,84)",0.7451064936862092,-0.08244497104168394,0.11214349305447843
English (English),en,avocado green,avocadogreen,0,,22,"rgb(147,187,86)",0.7398558949999017,-0.08329510470092533,0.10892251451417406
English (English),en,azure,azure,64,"rgb(0, 159, 255)",71,"rgb(30,151,236)",0.6567592369749513,-0.06499431624596068,-0.14587340682452188
English (English),en,azure blue,azureblue,4,,14,"rgb(44,141,229)",0.6322047713035027,-0.053020050714298175,-0.14974172345255757
English (English),en,baby blue,babyblue,211,"rgb(0, 210, 255)",498,"rgb(115,200,239)",0.794298205490548,-0.06497244985619492,-0.07576759702569434
English (English),en,baby green,babygreen,5,"rgb(0, 255, 131)",12,"rgb(124,238,146)",0.8593274030586885,-0.14023544953721398,0.0866403228765506
English (English),en,baby pink,babypink,0,,204,"rgb(241,174,206)",0.821407753547844,0.08625848537866243,-0.01668531006513751
English (English),en,baby purple,babypurple,1,,16,"rgb(201,157,226)",0.760392554159339,0.07394577483636477,-0.07871773484890408
English (English),en,banana,banana,3,,13,"rgb(243,230,106)",0.9113279603208118,-0.033984152595079406,0.14109795262860023
English (English),en,banana yellow,bananayellow,9,"rgb(255, 246, 0)",6,,,,
English (English),en,barbie pink,barbiepink,11,"rgb(255, 0, 167)",28,"rgb(241,77,173)",0.6760370228616824,0.2148355811885736,-0.043406923645941765
English (English),en,beige,beige,5,"rgb(255, 202, 0)",922,"rgb(211,188,143)",0.8039297395473946,0.007493480472908075,0.06520802552830866
English (English),en,berry,berry,11,"rgb(255, 0, 134)",46,"rgb(176,55,118)",0.5322151147555745,0.16636289850141384,-0.022324257688573646
English (English),en,black,black,0,,1632,"rgb(34,30,33)",0.24139454240611002,0.0061227615277366755,-0.003593563823528756
English (English),en,blood orange,bloodorange,30,"rgb(255, 80, 0)",29,"rgb(243,80,32)",0.6521087498831715,0.16694160698124458,0.12141824695984751
English (English),en,blood red,bloodred,8,"rgb(255, 0, 50)",74,"rgb(175,35,38)",0.491284563998022,0.1581805694824503,0.07594843735007727
English (English),en,blue,blue,6716,"rgb(0, 126, 255)",9591,"rgb(39,120,225)",0.5810291516122043,-0.03990893364962247,-0.17261745762007386
English (English),en,bluebird,bluebird,6,"rgb(0, 139, 255)",1,,,,
English (English),en,blue black,blueblack,0,,18,"rgb(27,41,82)",0.2935171110543819,-0.0034508359018650997,-0.07537238536730455
English (English),en,blue grey,bluegray,1,,323,"rgb(110,142,161)",0.6297459644450384,-0.02647288791645099,-0.03735673300845152
English (English),en,blue green,bluegreen,116,"rgb(0, 255, 197)",434,"rgb(58,181,150)",0.6974020286232419,-0.11628784702548844,0.015775803737598532
English (English),en,blueish grey,blueishgray,0,,23,"rgb(115,141,159)",0.6297445636134181,-0.020936223104508128,-0.034501319872864464
English (English),en,blueish green,blueishgreen,8,"rgb(0, 255, 161)",25,"rgb(66,192,139)",0.7255168567793617,-0.12906793979900177,0.042385781860738325
English (English),en,blueish purple,blueishpurple,6,"rgb(127, 0, 255)",26,"rgb(108,86,218)",0.5480176929791202,0.05149255242437084,-0.18519814785603972
English (English),en,blue purple,bluepurple,39,"rgb(119, 0, 255)",162,"rgb(103,73,210)",0.5172815161490355,0.05856313758354165,-0.19070426241928545
English (English),en,blue violet,blueviolet,13,"rgb(104, 0, 255)",69,"rgb(103,65,212)",0.5075002752797068,0.06577388181525753,-0.20102679248015407
English (English),en,bluish grey,bluishgray,0,,22,"rgb(127,149,161)",0.6563979214491206,-0.0184765211832299,-0.024949016715297187
English (English),en,bluish green,bluishgreen,12,"rgb(0, 255, 170)",21,"rgb(52,207,147)",0.7605887324755383,-0.14550456943687615,0.046737737122971315
English (English),en,bluish purple,bluishpurple,2,,26,"rgb(105,93,219)",0.5578807113124977,0.04188436846656703,-0.18081842938571263
English (English),en,blurple,blurple,4,,14,"rgb(92,78,221)",0.5242132803365726,0.03922281987256413,-0.20563665445946125
English (English),en,blush,blush,1,,82,"rgb(220,141,150)",0.7267283043012605,0.09328509865719367,0.02097480563297566
English (English),en,blush pink,blushpink,1,,41,"rgb(230,150,163)",0.7565263453758858,0.09723637916347659,0.015028530974038395
English (English),en,bottle green,bottlegreen,0,,24,"rgb(52,99,55)",0.45299717116019206,-0.07094996022532875,0.0496131516630337
English (English),en,brick,brick,4,,109,"rgb(170,72,56)",0.5275749717724053,0.11205694474977079,0.06924525962383288
English (English),en,brick red,brickred,19,"rgb(255, 0, 33)",257,"rgb(173,52,47)",0.5055933913406836,0.14028710891532664,0.07174775678355165
English (English),en,bright aqua,brightaqua,5,"rgb(0, 255, 245)",5,,,,
English (English),en,bright blue,brightblue,127,"rgb(0, 184, 255)",311,"rgb(25,145,241)",0.6451215844931673,-0.06020326389227287,-0.16129116765672866
English (English),en,bright green,brightgreen,219,"rgb(0, 255, 55)",708,"rgb(79,233,77)",0.8232456680959918,-0.18746753087246684,0.14204978566032248
English (English),en,bright magenta,brightmagenta,2,,20,"rgb(234,49,209)",0.6592324027732333,0.2391715251185758,-0.11321774737980231
English (English),en,bright mint,brightmint,3,,13,"rgb(63,243,169)",0.8582457784076796,-0.16658380551900506,0.059127816328422636
English (English),en,bright orange,brightorange,12,"rgb(255, 125, 0)",34,"rgb(248,111,34)",0.6977624162291015,0.13239598666991403,0.1314322909352759
English (English),en,bright pink,brightpink,82,"rgb(255, 0, 172)",229,"rgb(241,61,177)",0.6633191431763353,0.2322976128419893,-0.05739049174690309
English (English),en,bright purple,brightpurple,59,"rgb(226, 0, 255)",387,"rgb(171,57,223)",0.5843900700283117,0.1635784000592492,-0.1787080432967981
English (English),en,bright red,brightred,35,"rgb(255, 0, 37)",112,"rgb(243,33,49)",0.6170702694022114,0.21395113933050172,0.10058782881633214
English (English),en,bright teal,brightteal,8,"rgb(0, 255, 228)",27,"rgb(59,236,200)",0.8472260008232457,-0.14665003509673516,0.011848922621030353
English (English),en,bright turquoise,brightturquoise,10,"rgb(0, 255, 251)",12,"rgb(42,239,216)",0.8567165785488734,-0.14719050059327835,-0.005676811857254615
English (English),en,bright violet,brightviolet,5,"rgb(244, 0, 255)",17,"rgb(185,62,231)",0.6115689083493251,0.17530093310553643,-0.17706167672873122
English (English),en,bright yellow,brightyellow,50,"rgb(252, 255, 0)",34,"rgb(242,248,44)",0.9427381778688452,-0.07305319201945082,0.18537719328971572
English (English),en,bronze,bronze,2,,56,"rgb(174,128,46)",0.630881999546327,0.02174539602508879,0.1094881082319471
English (English),en,brown,brown,10,"rgb(255, 127, 0)",4624,"rgb(135,88,51)",0.504007656633757,0.043974413151728224,0.06849408481136411
English (English),en,brown grey,browngray,0,,19,"rgb(137,122,100)",0.588411993732662,0.00767393251799253,0.03619903845934755
English (English),en,brown green,browngreen,0,,53,"rgb(131,127,49)",0.5832672529101567,-0.028094137220684125,0.09522211879368664
English (English),en,brownish green,brownishgreen,0,,37,"rgb(133,134,51)",0.602062980157207,-0.03542861839332599,0.09926852121142184
English (English),en,brownish orange,brownishorange,1,,13,"rgb(192,105,36)",0.6088217396555985,0.08005103253542652,0.10972052135611576
English (English),en,brownish red,brownishred,0,,12,"rgb(156,69,62)",0.5022166628174561,0.1043943224859298,0.053246939438231056
English (English),en,brown orange,brownorange,1,,19,"rgb(202,113,37)",0.6379529565490576,0.07832413185752315,0.11651946014165819
English (English),en,brown purple,brownpurple,0,,13,"rgb(111,73,84)",0.4515072286714373,0.05374824186148096,0.0010073022273584169
English (English),en,brown red,brownred,1,,32,"rgb(146,59,44)",0.4685428700989132,0.1039531780992533,0.0640786190008134
English (English),en,brown yellow,brownyellow,0,,23,"rgb(170,147,51)",0.6653859905761583,-0.010717197990818668,0.11577563752662738
English (English),en,bubblegum,bubblegum,1,,27,"rgb(235,109,171)",0.702961541261055,0.1678723469553219,-0.02550060136686374
English (English),en,bubblegum pink,bubblegumpink,6,"rgb(255, 0, 195)",61,"rgb(239,120,192)",0.7301048453196906,0.16228669186304825,-0.043551174999564
English (English),en,burgundy,burgundy,10,"rgb(255, 0, 85)",755,"rgb(128,37,57)",0.4116342035136659,0.12168736549518926,0.024514247371323142
English (English),en,burnt orange,burntorange,159,"rgb(255, 113, 0)",435,"rgb(219,107,37)",0.6498587232894314,0.10745372738141701,0.11918059426680883
English (English),en,burnt red,burntred,0,,21,"rgb(171,56,46)",0.507799375595451,0.1337735398656162,0.07265422247589984
English (English),en,burnt sienna,burntsienna,5,"rgb(255, 122, 0)",101,"rgb(173,89,43)",0.5568155673343568,0.08508706400962589,0.09113137604134638
English (English),en,burnt umber,burntumber,2,,61,"rgb(146,78,43)",0.49927140608772247,0.07109562251533769,0.0754773538626903
English (English),en,burnt yellow,burntyellow,6,"rgb(255, 182, 0)",17,"rgb(211,169,44)",0.7537596280129498,0.002358975249155643,0.14176686700713267
English (English),en,butter yellow,butteryellow,2,,13,"rgb(247,226,121)",0.9082123203334355,-0.018654317212088146,0.12617601457311733
English (English),en,cadet blue,cadetblue,2,,21,"rgb(65,121,168)",0.5589244098130087,-0.03908351853622996,-0.08576662597513506
English (English),en,cadmium yellow,cadmiumyellow,8,"rgb(255, 224, 0)",8,,,,
English (English),en,camel,camel,1,,24,"rgb(199,148,85)",0.7025246736733872,0.03416452489213644,0.09532305814513758
English (English),en,camo green,camogreen,0,,38,"rgb(106,131,63)",0.5738194425928692,-0.05790098654021432,0.08018033821118516
English (English),en,canary,canary,6,"rgb(255, 242, 0)",3,,,,
English (English),en,canary yellow,canaryyellow,14,"rgb(255, 242, 0)",13,"rgb(246,236,47)",0.9214108367161876,-0.05261399821686821,0.1793905917033745
English (English),en,caramel,caramel,0,,31,"rgb(191,141,60)",0.6774658653440144,0.027298103363566174,0.11102342576144984
English (English),en,caribbean blue,caribbeanblue,9,"rgb(0, 213, 255)",3,,,,
English (English),en,carmine,carmine,1,,12,"rgb(188,39,73)",0.526300658561312,0.1781629429410108,0.04440324701095925
English (English),en,carnation pink,carnationpink,0,,19,"rgb(242,150,185)",0.7777683218985123,0.1169426749245854,-0.008097204551253553
English (English),en,carolina blue,carolinablue,10,"rgb(0, 199, 255)",11,,,,
English (English),en,cerise,cerise,20,"rgb(255, 0, 125)",27,"rgb(227,56,135)",0.6219259468438207,0.21409369157179142,-0.008354160149176917
English (English),en,cerulean,cerulean,141,"rgb(0, 144, 255)",196,"rgb(38,136,229)",0.6188398810765788,-0.05171941766959655,-0.15750257821071278
English (English),en,cerulean blue,ceruleanblue,18,"rgb(0, 147, 255)",40,"rgb(46,141,231)",0.633945130827554,-0.052253380535687455,-0.1508088949587387
English (English),en,charcoal,charcoal,0,,37,"rgb(68,70,75)",0.3944578179486811,-0.0007374563513073433,-0.009047867646315776
English (English),en,charcoal grey,charcoalgray,0,,14,"rgb(95,90,90)",0.4720465146501113,0.006006818558005813,0.0012774000542049976
English (English),en,chartreuse,chartreuse,198,"rgb(182, 255, 0)",416,"rgb(179,224,65)",0.8450807056499438,-0.10441566190962287,0.1535957663005085
English (English),en,cherry,cherry,14,"rgb(255, 0, 73)",21,"rgb(222,31,73)",0.5810700465975693,0.20850299716738852,0.06405648856136821
English (English),en,cherry red,cherryred,22,"rgb(255, 0, 65)",40,"rgb(225,33,64)",0.5869357276640528,0.20657028875755423,0.07654261679074231
English (English),en,chestnut,chestnut,0,,25,"rgb(141,77,45)",0.49052634880503976,0.06788861679487801,0.07068121403161633
English (English),en,chestnut brown,chestnutbrown,0,,13,"rgb(135,67,43)",0.46464792237459024,0.07646007596666032,0.06432495008094398
English (English),en,chocolate,chocolate,0,,50,"rgb(100,53,34)",0.3841679020487428,0.05475792700665159,0.04921569733970541
English (English),en,chocolate brown,chocolatebrown,0,,39,"rgb(110,59,42)",0.4123666854677377,0.06031220044872324,0.048474232247456644
English (English),en,chrome yellow,chromeyellow,6,"rgb(255, 214, 0)",0,,,,
English (English),en,clay,clay,0,,43,"rgb(180,126,99)",0.6413616883789443,0.052662017655305274,0.057664241918523776
English (English),en,cobalt,cobalt,76,"rgb(0, 74, 255)",147,"rgb(38,83,212)",0.49603091624030643,-0.018004178135618203,-0.2042534926709708
English (English),en,cobalt blue,cobaltblue,67,"rgb(0, 84, 255)",114,"rgb(36,78,223)",0.4956861017194353,-0.01728521217300663,-0.22364176391050522
English (English),en,coffee,coffee,0,,38,"rgb(123,80,53)",0.4725640615770488,0.04271417830152226,0.05545431867519764
English (English),en,cool blue,coolblue,3,,12,"rgb(80,133,208)",0.6147778799621049,-0.02862453330685396,-0.12379137491801963
English (English),en,cool grey,coolgray,0,,27,"rgb(132,147,161)",0.6558167933793487,-0.011154122592245448,-0.02418942824127328
English (English),en,cool green,coolgreen,4,,19,"rgb(75,196,127)",0.7353641472843573,-0.13376417543090047,0.062346436395904835
English (English),en,copper,copper,4,,32,"rgb(192,110,48)",0.61973545380638,0.07392587086602781,0.10481169359072177
English (English),en,coral,coral,24,"rgb(255, 0, 43)",336,"rgb(237,112,106)",0.6915665610022356,0.14158596338412324,0.06530359133262842
English (English),en,coral pink,coralpink,1,,20,"rgb(240,98,106)",0.6778407402621052,0.16414987290902638,0.0584959889472207
English (English),en,cornflower,cornflower,39,"rgb(0, 147, 255)",55,"rgb(85,145,237)",0.6599426874231255,-0.029892979835383308,-0.14806381963992654
English (English),en,cornflower blue,cornflowerblue,72,"rgb(0, 139, 255)",83,"rgb(69,140,235)",0.6403957965279842,-0.03732901100540489,-0.1554992636282543
English (English),en,cranberry,cranberry,7,"rgb(255, 0, 117)",18,"rgb(204,41,94)",0.5600336613940258,0.19652380666242883,0.026856400384765323
English (English),en,cream,cream,2,,203,"rgb(237,228,178)",0.9150570889971761,-0.01054769555447571,0.06509613573610862
English (English),en,crimson,crimson,53,"rgb(255, 0, 63)",209,"rgb(193,38,58)",0.5302422896635118,0.17703209313988347,0.06630650859412611
English (English),en,crimson red,crimsonred,3,,19,"rgb(203,32,55)",0.5444665459996215,0.18801237636025855,0.07370618708229384
English (English),en,cyan,cyan,666,"rgb(0, 248, 255)",883,"rgb(61,221,225)",0.8197019022598426,-0.12101581143918212,-0.038222441718490756
English (English),en,cyan blue,cyanblue,8,"rgb(0, 242, 255)",8,,,,
English (English),en,cyan green,cyangreen,5,"rgb(0, 255, 140)",10,,,,
English (English),en,dandelion,dandelion,21,"rgb(255, 224, 0)",32,"rgb(241,213,58)",0.8710784862587732,-0.024630348323605562,0.16265302901951284
English (English),en,dandelion yellow,dandelionyellow,6,"rgb(255, 211, 0)",12,"rgb(241,209,53)",0.8620206928351364,-0.01939232410806075,0.1628552432664334
English (English),en,dark aqua,darkaqua,1,,14,"rgb(57,145,141)",0.6029215059142364,-0.08160313435535196,-0.0165422826287445
English (English),en,dark beige,darkbeige,0,,33,"rgb(185,158,113)",0.7119621622400971,0.01205078448891775,0.0678678854190294
English (English),en,dark blue,darkblue,658,"rgb(0, 56, 255)",1470,"rgb(33,59,176)",0.4175169723166896,-0.008815062454180107,-0.18675717732591565
English (English),en,dark blue green,darkbluegreen,0,,37,"rgb(33,98,98)",0.4559531185063573,-0.06262356151966375,-0.016758574893801403
English (English),en,dark brown,darkbrown,0,,431,"rgb(78,45,33)",0.33523272469923937,0.039713977300302405,0.03471541303988795
English (English),en,dark burgundy,darkburgundy,0,,13,"rgb(78,23,36)",0.2972450439539708,0.08170960463393989,0.013970023387160678
English (English),en,dark coral,darkcoral,1,,12,"rgb(214,87,93)",0.6222210255637004,0.15023760675447886,0.055063249096246526
English (English),en,dark cyan,darkcyan,9,"rgb(0, 222, 255)",45,"rgb(47,143,155)",0.600136268881656,-0.07898510358793265,-0.03961349530455008
English (English),en,darker blue,darkerblue,23,"rgb(0, 83, 255)",10,,,,
English (English),en,darker green,darkergreen,2,,16,"rgb(65,151,78)",0.6043558482662813,-0.11320678988357587,0.07433249343256812
English (English),en,darker orange,darkerorange,9,"rgb(255, 126, 0)",0,,,,
English (English),en,darker pink,darkerpink,5,"rgb(255, 0, 176)",4,,,,
English (English),en,dark forest green,darkforestgreen,0,,26,"rgb(30,69,35)",0.35071482218328864,-0.060714001770649034,0.039939587341524016
